0,4
1,3
2,3
3,5
4,4
5,4
6,3
7,5
8,5
9,4
10,3
11,6
12,6
13,8
14,8
15,7
16,7
17,9
18,8
19,8
20,6
21,10
22,10
23,12
24,11
25,11
26,10
27,12
28,12
29,11
30,6
31,10
32,10
33,12
34,11
35,11
36,10
37,12
38,12
39,11
40,5
41,9
42,9
43,11
44,10
45,10
46,9
47,11
48,11
49,10
50,5
51,9
52,9
53,11
54,10
55,10
56,9
57,11
58,11
59,10
60,5
61,9
62,9
63,11
64,10
65,10
66,9
67,11
68,11
69,10
70,7
71,11
72,11
73,13
74,12
75,12
76,11
77,13
78,13
79,12
80,6
81,10
82,10
83,12
84,11
85,11
86,10
87,12
88,12
89,11
90,6
91,10
92,10
93,12
94,11
95,11
96,10
97,12
98,12
99,11
100,11
101,19
102,19
103,21
104,20
105,20
106,19
107,21
108,21
109,20
110,19
111,22
112,22
113,24
114,24
115,23
116,23
117,25
118,24
119,24
120,22
121,26
122,26
123,28
124,27
125,27
126,26
127,28
128,28
129,27
130,22
131,26
132,26
133,28
134,27
135,27
136,26
137,28
138,28
139,27
140,21
141,25
142,25
143,27
144,26
145,26
146,25
147,27
148,27
149,26
150,21
151,25
152,25
153,27
154,26
155,26
156,25
157,27
158,27
159,26
160,21
161,25
162,25
163,27
164,26
165,26
166,25
167,27
168,27
169,26
170,23
171,27
172,27
173,29
174,28
175,28
176,27
177,29
178,29
179,28
180,22
181,26
182,26
183,28
184,27
185,27
186,26
187,28
188,28
189,27
190,22
191,26
192,26
193,28
194,27
195,27
196,26
197,28
198,28
199,27
200,11
201,19
202,19
203,21
204,20
205,20
206,19
207,21
208,21
209,20
210,19
211,22
212,22
213,24
214,24
215,23
216,23
217,25
218,24
219,24
220,22
221,26
222,26
223,28
224,27
225,27
226,26
227,28
228,28
229,27
230,22
231,26
232,26
233,28
234,27
235,27
236,26
237,28
238,28
239,27
240,21
241,25
242,25
243,27
244,26
245,26
246,25
247,27
248,27
249,26
250,21
251,25
252,25
253,27
254,26
255,26
256,25
257,27
258,27
259,26
260,21
261,25
262,25
263,27
264,26
265,26
266,25
267,27
268,27
269,26
270,23
271,27
272,27
273,29
274,28
275,28
276,27
277,29
278,29
279,28
280,22
281,26
282,26
283,28
284,27
285,27
286,26
287,28
288,28
289,27
290,22
291,26
292,26
293,28
294,27
295,27
296,26
297,28
298,28
299,27
300,13
301,21
302,21
303,23
304,22
305,22
306,21
307,23
308,23
309,22
310,21
311,24
312,24
313,26
314,26
315,25
316,25
317,27
318,26
319,26
320,24
321,28
322,28
323,30
324,29
325,29
326,28
327,30
328,30
329,29
330,24
331,28
332,28
333,30
334,29
335,29
336,28
337,30
338,30
339,29
340,23
341,27
342,27
343,29
344,28
345,28
346,27
347,29
348,29
349,28
350,23
351,27
352,27
353,29
354,28
355,28
356,27
357,29
358,29
359,28
360,23
361,27
362,27
363,29
364,28
365,28
366,27
367,29
368,29
369,28
370,25
371,29
372,29
373,31
374,30
375,30
376,29
377,31
378,31
379,30
380,24
381,28
382,28
383,30
384,29
385,29
386,28
387,30
388,30
389,29
390,24
391,28
392,28
393,30
394,29
395,29
396,28
397,30
398,30
399,29
400,12
401,20
402,20
403,22
404,21
405,21
406,20
407,22
408,22
409,21
410,20
411,23
412,23
413,25
414,25
415,24
416,24
417,26
418,25
419,25
420,23
421,27
422,27
423,29
424,28
425,28
426,27
427,29
428,29
429,28
430,23
431,27
432,27
433,29
434,28
435,28
436,27
437,29
438,29
439,28
440,22
441,26
442,26
443,28
444,27
445,27
446,26
447,28
448,28
449,27
450,22
451,26
452,26
453,28
454,27
455,27
456,26
457,28
458,28
459,27
460,22
461,26
462,26
463,28
464,27
465,27
466,26
467,28
468,28
469,27
470,24
471,28
472,28
473,30
474,29
475,29
476,28
477,30
478,30
479,29
480,23
481,27
482,27
483,29
484,28
485,28
486,27
487,29
488,29
489,28
490,23
491,27
492,27
493,29
494,28
495,28
496,27
497,29
498,29
499,28
500,12
501,20
502,20
503,22
504,21
505,21
506,20
507,22
508,22
509,21
510,20
511,23
512,23
513,25
514,25
515,24
516,24
517,26
518,25
519,25
520,23
521,27
522,27
523,29
524,28
525,28
526,27
527,29
528,29
529,28
530,23
531,27
532,27
533,29
534,28
535,28
536,27
537,29
538,29
539,28
540,22
541,26
542,26
543,28
544,27
545,27
546,26
547,28
548,28
549,27
550,22
551,26
552,26
553,28
554,27
555,27
556,26
557,28
558,28
559,27
560,22
561,26
562,26
563,28
564,27
565,27
566,26
567,28
568,28
569,27
570,24
571,28
572,28
573,30
574,29
575,29
576,28
577,30
578,30
579,29
580,23
581,27
582,27
583,29
584,28
585,28
586,27
587,29
588,29
589,28
590,23
591,27
592,27
593,29
594,28
595,28
596,27
597,29
598,29
599,28
600,11
601,19
602,19
603,21
604,20
605,20
606,19
607,21
608,21
609,20
610,19
611,22
612,22
613,24
614,24
615,23
616,23
617,25
618,24
619,24
620,22
621,26
622,26
623,28
624,27
625,27
626,26
627,28
628,28
629,27
630,22
631,26
632,26
633,28
634,27
635,27
636,26
637,28
638,28
639,27
640,21
641,25
642,25
643,27
644,26
645,26
646,25
647,27
648,27
649,26
650,21
651,25
652,25
653,27
654,26
655,26
656,25
657,27
658,27
659,26
660,21
661,25
662,25
663,27
664,26
665,26
666,25
667,27
668,27
669,26
670,23
671,27
672,27
673,29
674,28
675,28
676,27
677,29
678,29
679,28
680,22
681,26
682,26
683,28
684,27
685,27
686,26
687,28
688,28
689,27
690,22
691,26
692,26
693,28
694,27
695,27
696,26
697,28
698,28
699,27
700,13
701,21
702,21
703,23
704,22
705,22
706,21
707,23
708,23
709,22
710,21
711,24
712,24
713,26
714,26
715,25
716,25
717,27
718,26
719,26
720,24
721,28
722,28
723,30
724,29
725,29
726,28
727,30
728,30
729,29
730,24
731,28
732,28
733,30
734,29
735,29
736,28
737,30
738,30
739,29
740,23
741,27
742,27
743,29
744,28
745,28
746,27
747,29
748,29
749,28
750,23
751,27
752,27
753,29
754,28
755,28
756,27
757,29
758,29
759,28
760,23
761,27
762,27
763,29
764,28
765,28
766,27
767,29
768,29
769,28
770,25
771,29
772,29
773,31
774,30
775,30
776,29
777,31
778,31
779,30
780,24
781,28
782,28
783,30
784,29
785,29
786,28
787,30
788,30
789,29
790,24
791,28
792,28
793,30
794,29
795,29
796,28
797,30
798,30
799,29
800,13
801,21
802,21
803,23
804,22
805,22
806,21
807,23
808,23
809,22
810,21
811,24
812,24
813,26
814,26
815,25
816,25
817,27
818,26
819,26
820,24
821,28
822,28
823,30
824,29
825,29
826,28
827,30
828,30
829,29
830,24
831,28
832,28
833,30
834,29
835,29
836,28
837,30
838,30
839,29
840,23
841,27
842,27
843,29
844,28
845,28
846,27
847,29
848,29
849,28
850,23
851,27
852,27
853,29
854,28
855,28
856,27
857,29
858,29
859,28
860,23
861,27
862,27
863,29
864,28
865,28
866,27
867,29
868,29
869,28
870,25
871,29
872,29
873,31
874,30
875,30
876,29
877,31
878,31
879,30
880,24
881,28
882,28
883,30
884,29
885,29
886,28
887,30
888,30
889,29
890,24
891,28
892,28
893,30
894,29
895,29
896,28
897,30
898,30
899,29
900,12
901,20
902,20
903,22
904,21
905,21
906,20
907,22
908,22
909,21
910,20
911,23
912,23
913,25
914,25
915,24
916,24
917,26
918,25
919,25
920,23
921,27
922,27
923,29
924,28
925,28
926,27
927,29
928,29
929,28
930,23
931,27
932,27
933,29
934,28
935,28
936,27
937,29
938,29
939,28
940,22
941,26
942,26
943,28
944,27
945,27
946,26
947,28
948,28
949,27
950,22
951,26
952,26
953,28
954,27
955,27
956,26
957,28
958,28
959,27
960,22
961,26
962,26
963,28
964,27
965,27
966,26
967,28
968,28
969,27
970,24
971,28
972,28
973,30
974,29
975,29
976,28
977,30
978,30
979,29
980,23
981,27
982,27
983,29
984,28
985,28
986,27
987,29
988,29
989,28
990,23
991,27
992,27
993,29
994,28
995,28
996,27
997,29
998,29
999,28
1000,12
10183,41
38346,49
54572,48
55317,47
62502,39
64344,48
65359,48
75059,36
83691,48
91724,49
91879,50
92658,47
99158,48
99764,49
100093,37
129415,61
132406,56
142802,56
158463,65
182231,62
197929,66
210054,43
211785,61
228825,67
239019,49
255216,59
264915,60
265072,51
277777,70
283727,68
286614,60
290700,45
308454,60
346058,52
347580,62
368619,63
379688,68
434558,66
435874,68
438849,67
446987,65
455715,62
455742,64
488616,62
496216,60
496862,64
498689,66
505160,52
523594,67
531633,65
540931,59
556781,64
566867,65
570125,61
575452,65
582968,65
584937,67
586494,65
603815,56
608789,60
612613,56
614068,49
615675,61
629753,66
640074,47
641862,62
658209,57
678471,67
689039,52
690446,58
697964,65
702897,61
711561,60
725588,68
725591,66
725768,68
733897,70
738375,70
742783,67
769937,67
772905,60
774843,69
777473,71
825880,63
833085,55
849303,61
852145,63
856839,66
880981,61
902091,44
905387,61
905503,53
911043,48
931617,62
939963,66
981851,64
989389,67
997899,68
1030786,56
1032187,60
1040635,54
1041182,57
1043866,60
1048373,64
1050312,51
1051000,30
1074879,64
1080693,56
1083254,60
1083926,61
1101330,65
1115708,68
1117896,75
1136901,68
1148675,77
1166414,72
1170123,73
1177582,78
1178290,73
1211822,72
1235946,75
1249664,74
1252899,76
1261301,68
1278408,73
1288710,71
1296353,77
1299672,76
1299959,76
1309060,53
1312566,72
1312783,76
1313097,64
1327225,79
1355379,80
1363076,66
1375634,79
1383869,80
1395935,79
1404406,63
1406394,71
1408602,63
1464116,72
1464202,68
1499865,78
1503196,70
1519534,75
1529194,77
1540805,66
1542047,63
1546044,62
1550733,74
1559757,78
1562964,75
1568217,75
1569849,77
1578394,81
1578472,80
1581303,72
1599970,74
1605955,69
1610617,66
1612366,71
1618906,66
1619635,73
1646890,71
1650131,69
1679155,76
1679695,77
1680296,70
1688043,65
1694991,76
1697496,77
1702569,70
1708903,67
1719211,70
1729162,76
1734324,80
1738851,79
1738885,81
1766892,77
1769230,72
1794497,80
1798027,68
1802268,70
1815992,74
1829866,78
1856387,79
1895061,64
1908687,72
1930485,73
1967985,78
1982240,70
2000231,38
2004858,55
2019663,57
2035210,52
2051917,57
2067859,61
2068391,61
2080007,37
2087668,61
2092274,60
2099126,59
2103065,57
2114292,72
2119260,67
2124225,76
2124791,77
2138553,78
2138633,78
2165309,70
2171622,75
2172200,60
2178689,78
2198503,72
2211698,72
2213702,67
2222522,75
2239566,75
2241181,73
2254970,72
2268385,78
2285964,76
2288094,65
2289101,68
2289406,69
2302890,67
2314313,74
2339428,80
2343154,77
2346994,77
2352171,76
2358958,79
2362885,78
2383550,74
2389571,79
2390636,72
2391519,75
2399064,65
2416360,69
2417495,76
2433686,77
2469173,78
2476175,78
2479444,78
2487676,78
2505007,52
2528850,74
2532427,78
2539118,74
2556475,77
2588890,75
2598836,79
2609910,62
2618797,76
2620897,74
2624719,75
2627099,65
2638572,78
2655449,75
2663028,65
2671296,75
2695482,76
2707385,74
2708367,74
2711697,74
2714084,63
2722782,78
2742306,70
2754426,77
2757916,75
2769009,58
2770728,77
2774172,79
2791505,71
2800750,58
2806465,70
2806809,65
2822647,77
2836188,78
2845539,78
2856737,79
2859112,72
2865429,78
2866218,73
2867735,80
2869995,78
2873038,69
2886304,72
2891417,76
2914995,75
2918918,72
2928691,77
2933494,79
2939166,75
2939907,72
2942451,74
2945231,75
2966829,77
2980741,72
2982798,79
2983016,62
2984022,64
2994898,80
3001741,54
3002643,54
3025443,63
3028552,62
3044648,61
3061836,61
3075484,64
3077456,63
3090799,59
3098643,63
3098968,64
3111871,75
3129047,66
3137483,81
3138872,81
3153993,80
3192203,71
3202506,63
3202766,70
3210393,73
3225730,75
3226998,79
3237836,80
3243367,80
3246342,76
3248317,78
3250098,61
3255253,77
3269187,78
3277661,78
3278382,81
3282854,78
3284830,75
3298787,82
3300793,67
3302620,67
3308324,76
3312131,74
3335978,83
3343078,70
3354464,79
3359850,75
3371834,82
3402003,53
3415494,76
3418939,77
3433519,78
3442937,79
3449831,79
3454272,78
3461826,78
3462152,75
3465785,80
3471323,82
3480386,75
3484630,74
3485892,80
3492835,80
3501567,72
3507992,73
3527493,82
3539606,71
3541088,66
3546526,77
3549656,76
3551249,76
3561236,76
3569442,77
3573647,81
3583486,80
3592493,80
3606363,72
3616074,63
3619410,68
3652820,73
3656410,69
3673216,76
3683345,80
3701483,74
3703348,76
3718488,79
3729417,79
3732451,78
3745389,81
3749932,79
3753202,72
3754384,81
3767019,65
3788351,81
3793417,80
3805598,75
3807155,73
3813398,80
3849828,82
3857880,77
3858794,82
3865667,79
3866057,66
3869250,73
3875020,64
3892892,80
3893877,85
3919069,63
3948031,66
3965917,77
3969701,72
3976873,83
3980685,74
3983540,75
3996185,78
4003860,51
4007017,41
4022109,53
4027443,63
4058932,61
4059640,54
4072326,62
4073079,52
4079727,65
4080943,57
4096941,59
4100393,64
4124388,80
4130943,73
4132664,75
4139574,79
4168499,78
4192805,71
4196741,76
4197778,82
4200313,60
4202178,71
4214011,57
4218426,74
4258484,78
4269600,60
4271050,59
4305118,69
4338455,80
4360672,73
4366827,80
4367012,62
4367264,78
4373170,77
4384912,75
4399165,78
4412943,74
4427929,80
4428084,67
4429962,77
4461284,76
4464143,77
4485637,79
4488833,82
4492128,78
4500357,64
4505887,74
4525256,76
4561618,73
4568358,80
4570546,73
4575998,81
4582638,78
4586381,78
4591234,77
4594803,74
4600113,58
4601001,49
4610971,70
4617588,77
4618615,70
4624600,61
4625795,79
4631660,70
4631955,76
4643279,78
4648146,75
4657489,78
4664655,75
4667151,75
4684518,75
4690137,73
4692647,76
4693278,80
4695175,78
4702087,60
4706265,70
4707907,68
4737159,79
4740408,68
4743978,82
4744890,75
4757749,80
4758051,65
4767902,72
4769453,79
4778194,81
4787727,83
4795138,80
4805619,69
4806451,70
4808734,75
4820118,71
4826185,78
4831696,77
4842001,57
4863268,79
4864289,78
4864489,79
4907047,60
4912821,74
4914450,70
4941743,78
4942961,75
4989688,79
4994458,79
4996288,78
5002897,56
5004743,56
5009792,55
5013074,47
5013454,58
5031540,55
5054618,57
5061082,46
5080802,50
5088230,57
5097201,54
5115137,74
5117930,71
5117933,77
5118980,70
5130278,74
5140193,72
5152336,76
5154022,63
5164240,70
5167612,72
5174941,77
5185375,80
5187081,65
5188198,79
5218031,61
5224364,78
5229865,78
5230073,62
5233197,79
5245433,78
5246305,70
5255896,77
5264105,69
5274300,64
5274731,79
5276851,77
5282665,75
5302432,71
5305741,72
5309416,69
5311684,74
5319592,76
5324697,80
5332442,77
5338359,81
5343504,73
5367256,77
5377366,81
5384337,82
5400747,64
5419268,75
5423527,81
5429773,82
5452008,58
5453392,79
5463630,73
5465610,69
5469253,77
5485787,81
5517170,72
5527740,75
5534508,73
5539736,79
5540867,74
5546624,76
5563528,80
5573998,82
5578324,82
5587924,80
5597844,80
5622421,76
5632349,77
5638424,79
5676326,78
5680775,75
5687861,78
5706716,69
5716605,68
5722375,81
5739907,74
5756315,75
5765735,80
5779569,80
5840273,75
5843172,79
5845783,81
5869805,73
5872776,81
5929069,65
5947724,80
5953697,79
5967199,78
5970150,68
5980425,74
5982646,75
5989283,79
5991892,78
6015564,56
6028563,62
6032925,60
6053319,59
6061417,57
6090827,58
6096057,47
6098459,61
6103955,70
6112116,67
6112278,73
6123730,74
6125152,74
6142738,77
6143492,76
6149449,75
6164083,64
6164683,76
6165459,75
6174601,69
6190678,73
6191770,73
6193065,64
6213250,67
6215913,70
6233457,78
6234238,77
6237030,60
6238675,78
6242265,73
6244067,63
6244683,76
6275331,78
6278247,78
6295989,77
6302522,70
6311887,76
6319796,76
6325523,80
6330865,74
6333920,75
6336800,63
6339228,79
6340500,57
6375515,76
6391818,76
6406610,61
6413636,73
6420084,60
6470836,74
6475322,79
6488260,72
6499353,79
6511461,71
6518893,77
6523847,80
6556040,57
6556957,76
6570447,74
6570528,75
6579086,65
6581984,77
6583399,80
6584316,75
6626201,67
6669339,77
6696816,73
6699165,75
6707662,70
6713433,77
6718992,75
6731781,78
6736599,78
6752404,70
6756162,74
6778439,81
6778955,80
6810062,56
6815608,68
6817809,71
6822504,71
6823485,80
6825346,78
6834779,81
6847990,74
6848195,78
6854580,73
6867782,79
6873145,79
6893167,79
6893748,81
6926488,78
6936450,71
6937870,76
6950543,72
6965994,77
6974196,77
6977991,79
6989365,78
6993484,79
6993632,77
6996342,76
6997884,80
7004790,52
7032748,63
7044325,63
7053228,63
7054682,60
7057729,64
7068979,64
7073358,66
7083361,63
7084208,56
7099962,61
7104897,74
7106953,71
7112115,69
7117010,56
7117563,77
7118090,58
7118350,71
7156607,70
7172637,79
7189528,80
7201027,59
7208544,72
7216568,75
7221330,74
7222559,77
7223665,78
7224145,77
7253373,82
7261371,78
7265710,71
7266407,71
7274967,80
7279392,80
7314056,63
7333788,84
7340687,75
7344227,80
7348238,81
7353617,78
7360405,68
7390903,70
7395571,81
7404815,70
7414240,70
7414852,76
7416561,74
7420042,60
7423540,75
7425539,80
7437652,78
7448594,80
7448916,76
7457447,80
7469730,75
7479475,82
7481109,71
7488394,82
7498009,61
7508747,75
7527390,77
7531527,80
7538045,67
7551049,64
7562191,76
7579891,81
7587410,73
7606691,69
7610664,69
7629085,66
7637543,80
7638685,79
7639026,65
7640041,58
7648694,78
7660677,74
7661580,72
7672903,73
7673798,83
7679805,74
7721109,72
7724556,79
7731628,80
7737051,67
7750253,74
7755294,79
7756709,73
7758300,66
7759564,79
7765411,75
7772673,82
7776528,82
7788016,65
7790637,76
7792823,82
7797468,82
7808239,74
7827850,77
7828790,78
7829060,62
7839760,76
7862802,72
7862868,80
7871158,80
7889398,83
7891939,80
7900163,63
7913597,78
7939501,72
7954524,79
7954744,79
7955368,80
7971093,68
7973703,77
7977894,83
7982031,65
7984372,81
7986279,79
7987240,74
7988377,84
7992185,78
7994132,78
8005286,54
8113471,76
8136255,76
8149630,72
8162937,78
8165949,77
8170049,61
8184913,76
8218490,71
8220343,75
8244549,77
8253947,79
8256112,71
8271710,72
8276051,64
8277313,79
8285313,77
8299923,80
8300002,44
8324080,63
8334813,79
8352101,70
8352107,72
8357729,82
8361038,67
8376917,79
8377924,83
8399996,80
8403679,74
8412566,73
8429685,79
8443504,73
8446160,71
8450356,73
8454944,78
8458931,79
8480736,75
8484125,79
8484858,81
8484954,79
8498023,69
8503323,76
8506844,72
8521509,72
8528676,80
8537785,82
8543799,81
8551553,78
8556837,80
8558352,79
8560683,74
8564266,76
8584526,79
8601141,68
8605274,72
8618944,75
8620954,73
8621091,64
8643561,77
8657116,74
8659059,64
8670337,77
8672862,78
8677810,74
8695125,78
8704457,74
8713252,75
8715695,76
8717978,81
8750585,75
8757365,81
8762192,77
8762888,81
8780419,73
8794538,82
8798451,80
8809073,63
8820319,74
8836812,76
8863410,73
8865604,72
8882594,80
8895680,75
8896993,81
8899780,77
8927217,78
8930425,75
8948759,80
8949508,73
8957120,74
8957801,73
8975183,81
8980435,75
8983986,80
9000052,26
9006636,52
9012008,38
9012690,51
9018124,58
9019228,59
9039413,59
9041606,51
9042266,57
9042290,54
9050289,55
9053121,60
9055041,46
9058194,61
9066956,58
9087862,62
9096080,43
9099680,56
9101213,66
9103960,66
9115922,73
9136275,77
9149130,71
9152015,59
9163182,76
9165609,69
9167505,71
9183621,77
9194520,73
9220583,74
9249440,71
9255799,78
9258707,73
9289909,71
9301481,71
9307922,73
9312730,71
9316811,72
9326055,65
9332496,78
9346639,77
9351340,73
9359238,79
9370610,67
9386819,77
9391475,80
9394175,80
9426785,79
9452902,69
9486047,65
9486493,79
9510660,64
9514769,76
9517365,77
9520557,74
9524841,78
9549636,76
9554136,76
9559010,57
9563155,77
9570651,72
9588354,80
9614516,71
9615290,68
9643879,80
9651563,76
9694139,77
9698529,79
9704042,58
9722698,79
9740531,73
9744303,74
9763308,75
9792590,74
9794149,78
9805961,71
9806050,53
9815572,76
9823502,73
9825050,61
9826655,77
9831282,77
9838374,83
9866101,69
9905417,70
9927214,76
9931839,79
9940846,72
9941265,75
9950544,72
9951833,79
9954228,78
9957827,81
9971784,80
9990686,72
10002396,53
10006500,37
10021070,43
10023895,63
10053768,62
10082373,63
10089056,46
10090412,51
10107303,66
10118888,76
10120646,69
10147040,58
10163549,76
10183118,74
10197828,80
10207613,67
10253414,74
10257204,69
10284954,76
10290140,65
10302352,70
10309297,72
10310578,73
10315353,76
10315576,75
10318043,63
10329141,76
10336124,77
10339160,72
10343356,78
10353744,79
10356496,76
10357517,77
10382761,77
10383376,81
10384822,79
10385578,81
10395063,66
10398124,79
10423086,65
10423305,73
10439717,77
10440194,71
10445729,78
10446067,63
10450911,67
10451665,74
10460711,68
10486458,77
10490010,52
10494311,74
10503627,72
10528817,78
10531063,64
10540297,72
10545422,76
10569408,71
10582904,70
10584605,70
10590679,73
10591790,73
10604622,68
10614754,74
10620277,73
10621558,76
10643751,76
10663879,79
10664492,75
10665577,78
10682349,76
10695352,76
10712073,63
10717522,76
10750082,59
10758625,78
10761375,79
10767117,76
10781354,78
10782380,74
10790735,75
10810694,70
10824304,73
10841518,74
10854561,76
10888052,65
10899674,79
10902749,70
